dataset,model,task_id,step_idx,action_parsed,plan_len_before,plan_len_after,y_tier_b,b_reason,replay_diverged,obs_match
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154618_526741,33,examine desk 1,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154618_526741,34,examine desk 1,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154618_526741,35,examine desk 1,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154618_526741,36,examine desk 1,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154618_526741,37,examine desk 1,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154618_526741,38,look,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154618_526741,39,examine desk 1,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154618_526741,40,examine desk 1,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154618_526741,41,examine desk 1,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154618_526741,42,examine cd 1,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154618_526741,43,examine desk 1,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154618_526741,44,examine desk 1,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154618_526741,45,examine desk 1,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154618_526741,46,examine desk 1,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154618_526741,47,examine desk 1,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154618_526741,48,examine desk 1,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154618_526741,49,examine desk 1,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,1,go to desk 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,2,examine desk 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,3,use desklamp 1,4,3,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,4,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,5,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,6,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,7,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,8,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,9,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,10,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,11,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,12,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,13,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,14,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,15,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,16,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,17,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,18,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,19,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,20,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,21,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,22,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,23,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,24,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,25,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,26,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,27,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,28,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,29,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,30,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,31,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,32,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,33,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,34,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,35,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,36,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,37,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,38,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,39,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,40,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,41,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,42,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,43,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,44,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,45,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,46,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,47,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,48,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,49,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,1,go to desk 1,4,3,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,2,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,3,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,4,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,5,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,6,go to desk 2,3,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,7,go to desk 1,4,3,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,8,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,9,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,10,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,11,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,12,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,13,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,14,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,15,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,16,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,17,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,18,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,19,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,20,go to desk 2,3,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,21,look,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,22,examine desk 2,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,23,go to desk 1,4,3,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,24,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,25,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,26,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,27,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,28,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,29,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,30,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,31,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,32,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,33,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,34,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,35,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,36,go to desk 2,3,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,37,go to desk 1,4,3,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,38,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,39,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,40,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,41,go to desk 2,3,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,42,go to desk 1,4,3,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,43,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,44,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,45,go to desk 2,3,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,46,examine desk 2,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,47,go to desk 1,4,3,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,48,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-CD-None-DeskLamp-320/trial_T20190907_224451_655673,49,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,1,go to desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,2,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,3,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,4,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,5,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,6,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,7,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,8,examine desk 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,9,look,3,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,10,take laptop 1 from desk 1,3,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,11,look,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,12,examine laptop 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,13,examine desk 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,14,look,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,15,look,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,16,inventory,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,17,go to shelf 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,18,examine keychain 2,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,19,go to desk 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,20,look,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,21,examine desk 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,22,go to shelf 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,23,examine shelf 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,24,examine keychain 2,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,25,examine shelf 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,look_at_obj_in_light-KeyChain-None-DeskLamp-327/trial_T20190906_202601_548273,26,examine shelf 1,4,4,1,B1_plan_not_shortened,0,1
